,Topic,Count,Name,details
2528,2527,15,2527_sight_sight end sight_plain sight_sight sight,"[('sight', 0.3618867368679945), ('sight end sight', 0.12737458074350264), ('plain sight', 0.12737458074350264), ('sight sight', 0.12737458074350264), ('sight end', 0.12737458074350264), ('sight bore', 0.12737458074350264), ('end sight', 0.11252569080424363), ('bore', 0.09773384271225931), ('pic face eye', 0.07112608172262108), ('sight sight problem', 0.07112608172262108)]"
2529,2528,15,2528_lisa_lisa lisa_simpson_lisa lisa lisa,"[('lisa', 0.3357583629018864), ('lisa lisa', 0.14523133392911494), ('simpson', 0.12307437302354017), ('lisa lisa lisa', 0.10391084218548897), ('lisa sorry', 0.10391084218548897), ('homer', 0.10391084218548897), ('mum lisa', 0.10391084218548897), ('news lisa', 0.058023908773717194), ('mum lisa time', 0.058023908773717194), ('sorry thought mum', 0.058023908773717194)]"
2530,2529,15,2529_connie_doe eat_model connie_stop connie,"[('connie', 0.37298693517215076), ('doe eat', 0.048997967408916744), ('model connie', 0.048997967408916744), ('stop connie', 0.048997967408916744), ('something spam', 0.048997967408916744), ('spam meet', 0.048997967408916744), ('something spam meet', 0.048997967408916744), ('park connie', 0.048997967408916744), ('conniemore connie', 0.048997967408916744), ('conniemore connie girl', 0.048997967408916744)]"
2531,2530,15,2530_divorce_divorce thing_wife_wouldnt lot stuff,"[('divorce', 0.10775246127547908), ('divorce thing', 0.046454258859395074), ('wife', 0.04581310028572149), ('wouldnt lot stuff', 0.025940100392955922), ('present indulge cost', 0.025940100392955922), ('knew stand', 0.025940100392955922), ('knew stand ground', 0.025940100392955922), ('plan wife', 0.025940100392955922), ('lot stuff time', 0.025940100392955922), ('look bridge', 0.025940100392955922)]"
2532,2531,15,2531_time health register_stress time health_register stress_health register stress,"[('time health register', 0.08609338993292535), ('stress time health', 0.08609338993292535), ('register stress', 0.07192363742126912), ('health register stress', 0.07192363742126912), ('register stress time', 0.07192363742126912), ('health register', 0.07121059456442352), ('stress', 0.06659655945166026), ('stress time', 0.05761422137492178), ('time health', 0.048529446565367146), ('survey quality commission', 0.04070734023761424)]"
2533,2532,15,2532_senator_senator senator_state senator_senate,"[('senator', 0.13498429415952526), ('senator senator', 0.04998243041833647), ('state senator', 0.04657207332747989), ('senate', 0.046375924947173956), ('mcconnell', 0.04415565082191838), ('opportunity movement leader', 0.027910234600015866), ('organizing committee control', 0.027910234600015866), ('organizing committee', 0.027910234600015866), ('organizing', 0.027910234600015866), ('atty', 0.027910234600015866)]"
2534,2533,15,2533_birthday man_birthday man birthday_man birthday_today fan chance,"[('birthday man', 0.2256077921803287), ('birthday man birthday', 0.1395318565972621), ('man birthday', 0.12118996496320153), ('today fan chance', 0.11037581378612736), ('hey birthday today', 0.11037581378612736), ('fan chance birthday', 0.11037581378612736), ('chance birthday', 0.11037581378612736), ('birthday today fan', 0.11037581378612736), ('hey birthday', 0.10464889244794658), ('fan chance', 0.10464889244794658)]"
2535,2534,15,2534_health science_university opening_lecturer health science_lecturer health,"[('health science', 0.12679890899770013), ('university opening', 0.10961247987681914), ('lecturer health science', 0.09567029177377208), ('lecturer health', 0.08954072909119179), ('opening lecturer health', 0.08943789226918666), ('science achiever', 0.07732461873605333), ('health science achiever', 0.07732461873605333), ('achiever university opening', 0.07732461873605333), ('science university opening', 0.07732461873605333), ('achiever university', 0.07732461873605333)]"
2536,2535,15,2535_pencil_explosion_apple pencil_explosion pencil case,"[('pencil', 0.20249463387770272), ('explosion', 0.055659817149752135), ('apple pencil', 0.05195542109274449), ('explosion pencil case', 0.05195542109274449), ('explosion pencil', 0.05195542109274449), ('pencil case', 0.05195542109274449), ('ipad', 0.03443217747524707), ('pencil keep practice', 0.029011954386858597), ('pencil colouring', 0.029011954386858597), ('lot space progress', 0.029011954386858597)]"
2537,2536,15,2536_spirit spirit_spirit_spirit spirit spirit_lift spirit,"[('spirit spirit', 0.26831367680755996), ('spirit', 0.26301459302580726), ('spirit spirit spirit', 0.10968366675134948), ('lift spirit', 0.10219982757974755), ('shift body spirit', 0.06124745926114593), ('spirit wait send', 0.06124745926114593), ('spirit sound spirit', 0.06124745926114593), ('thread lift spirit', 0.06124745926114593), ('thrower spirit', 0.06124745926114593), ('thrower spirit spirit', 0.06124745926114593)]"
2538,2537,15,2537_jacket_jacket jacket_jacket camouflage jacket_home jacket,"[('jacket', 0.29056541218105586), ('jacket jacket', 0.0985498337376137), ('jacket camouflage jacket', 0.03937336666787952), ('home jacket', 0.03937336666787952), ('jacket design', 0.03937336666787952), ('jacket fairy jacket', 0.03937336666787952), ('jacket camouflage', 0.03937336666787952), ('jacket design gon', 0.03937336666787952), ('jacket tshirt event', 0.03937336666787952), ('wore jacket', 0.03937336666787952)]"
2539,2538,15,2538_harassment_campaign harassment_abuse harassment_abuse,"[('harassment', 0.1917109733304837), ('campaign harassment', 0.05264816004064775), ('abuse harassment', 0.049055917238278825), ('abuse', 0.0342477449602941), ('harassment prosecute', 0.029398780445350048), ('harassment government', 0.029398780445350048), ('harassment illegal turn', 0.029398780445350048), ('harassment police bus', 0.029398780445350048), ('harassment government cant', 0.029398780445350048), ('harassment profiteering', 0.029398780445350048)]"
2540,2539,15,2539_mention mention_fella mention_fella_mention,"[('mention mention', 0.37115816993305595), ('fella mention', 0.30659948273924265), ('fella', 0.29022909169702743), ('mention', 0.2758293402028592), ('fella fella', 0.21936733350269896), ('mention mention mention', 0.21936733350269896), ('mention fella fella', 0.21936733350269896), ('mention fella', 0.21936733350269896), ('mentioning fella', 0.12249491852229186), ('mentioning fella mention', 0.12249491852229186)]"
2541,2540,15,2540_chapter_chapter chapter_get chapter_haha let chapter,"[('chapter', 0.2097941010214338), ('chapter chapter', 0.1670211764698752), ('get chapter', 0.09871530007621453), ('haha let chapter', 0.05512271333503133), ('learn skip shitty', 0.05512271333503133), ('watch chapter', 0.05512271333503133), ('love welcome', 0.05512271333503133), ('stranger chapter', 0.05512271333503133), ('supreme learn', 0.05512271333503133), ('stranger chapter chapter', 0.05512271333503133)]"
2542,2541,15,2541_committee health_house committee_committee health amp_committee health institution,"[('committee health', 0.10151553680797555), ('house committee', 0.06821534156124406), ('committee health amp', 0.05912366804968733), ('committee health institution', 0.05912366804968733), ('health amp stakeholder', 0.05912366804968733), ('health institution call', 0.05912366804968733), ('house committee health', 0.05912366804968733), ('institution call', 0.05661734795588989), ('amp stakeholder', 0.05661734795588989), ('day hearing', 0.05661734795588989)]"
2543,2542,15,2542_sparkle_glitter_hello glitter_glitter way,"[('sparkle', 0.25987374201618685), ('glitter', 0.15058274178447534), ('hello glitter', 0.08774693340107959), ('glitter way', 0.08774693340107959), ('sparkle day', 0.08774693340107959), ('way sparkle', 0.08774693340107959), ('hello glitter way', 0.08774693340107959), ('glitter way sparkle', 0.08774693340107959), ('motivation hello glitter', 0.08774693340107959), ('motivation hello', 0.08774693340107959)]"
2544,2543,15,2543_throw_bookface_throwback_video bookface mystery,"[('throw', 0.13677548951747626), ('bookface', 0.07050243505635272), ('throwback', 0.06654907412967286), ('video bookface mystery', 0.05512271333503133), ('photo break room', 0.05512271333503133), ('room throwback', 0.05512271333503133), ('throw front', 0.05512271333503133), ('throw lad', 0.05512271333503133), ('throw front photo', 0.05512271333503133), ('ruthincheeky', 0.05512271333503133)]"
2545,2544,15,2544_bloody hell_hell bloody hell_hell bloody_bloody hell bloody,"[('bloody hell', 0.3880970655961996), ('hell bloody hell', 0.28717353705492704), ('hell bloody', 0.27905584037579295), ('bloody hell bloody', 0.2541919043440042), ('hell', 0.16707883626946524), ('bloody', 0.1593615441898739), ('hell day bloody', 0.058023908773717194), ('remember bloody', 0.058023908773717194), ('bloody hell kid', 0.058023908773717194), ('bloody hell cant', 0.058023908773717194)]"
2546,2545,15,2545_soundtrack_soundtrack soundtrack_afterlife_series yeah soundtrack,"[('soundtrack', 0.2614240545415687), ('soundtrack soundtrack', 0.12684714236114736), ('afterlife', 0.05854116584892218), ('series yeah soundtrack', 0.04008924606184097), ('series yeah', 0.04008924606184097), ('scene heard', 0.04008924606184097), ('self share afterlife', 0.04008924606184097), ('scene afternoon', 0.04008924606184097), ('scene heard today', 0.04008924606184097), ('share afterlife', 0.04008924606184097)]"
2547,2546,15,2546_magazine_magazine magazine_magazine publisher_magazine vogue season,"[('magazine', 0.19074092178659932), ('magazine magazine', 0.07593484621247272), ('magazine publisher', 0.04240208718079334), ('magazine vogue season', 0.04240208718079334), ('magazine fire park', 0.04240208718079334), ('page code magazine', 0.04240208718079334), ('magazine friend', 0.04240208718079334), ('online email', 0.04240208718079334), ('music magazine publisher', 0.04240208718079334), ('music magazine', 0.04240208718079334)]"
2548,2547,15,2547_cant see_see dont_see cant see_see dont everyone,"[('cant see', 0.16877866096343658), ('see dont', 0.13542257551611503), ('see cant see', 0.10671924332563733), ('see dont everyone', 0.10671924332563733), ('cant see dont', 0.10671924332563733), ('dont everyone see', 0.10671924332563733), ('show cant see', 0.10671924332563733), ('see cant', 0.0994376700775922), ('show cant', 0.0994376700775922), ('dont everyone', 0.08702065193758703)]"
2549,2548,15,2548_death sentence_death penalty_sentence_penalty,"[('death sentence', 0.10061516654811758), ('death penalty', 0.08682997301716824), ('sentence', 0.07299391167218972), ('penalty', 0.061788277337019595), ('priti patel', 0.04757363859094676), ('life sentence', 0.04757363859094676), ('echr', 0.042027667649777736), ('priti', 0.03265649821831995), ('death', 0.03225087058666609), ('penalty priti patel', 0.026565163053027148)]"
2550,2549,15,2549_psychosis_schizophrenia_schizophrenia treatment_alcohol use,"[('psychosis', 0.1300079730471942), ('schizophrenia', 0.039972873289696814), ('schizophrenia treatment', 0.03374882053887677), ('alcohol use', 0.02751935146744205), ('deficit', 0.01952999823350159), ('psychosis assessment', 0.018845372080352595), ('psychosis longterm', 0.018845372080352595), ('psychosis increase risk', 0.018845372080352595), ('psychosis increase', 0.018845372080352595), ('psychosis importance help', 0.018845372080352595)]"
2551,2550,15,2550_stay retention_support stay retention_chapter stage career_chapter stage,"[('stay retention', 0.1616346861356295), ('support stay retention', 0.1616346861356295), ('chapter stage career', 0.1616346861356295), ('chapter stage', 0.1616346861356295), ('stage career look', 0.158740910768027), ('career look', 0.153536942700565), ('look support stay', 0.15209015059264033), ('career look support', 0.15209015059264033), ('support stay', 0.1429864725266764), ('stage career', 0.13947352209125624)]"
2552,2551,15,2551_trace_test trace_track trace_trace serco,"[('trace', 0.1789727333742335), ('test trace', 0.11868686939759292), ('track trace', 0.07113522555295962), ('trace serco', 0.06649145408802853), ('serco', 0.06649145408802853), ('test trace serco', 0.04757363859094676), ('trace serco test', 0.04757363859094676), ('serco test', 0.04757363859094676), ('serco test trace', 0.04757363859094676), ('test', 0.03349287993427643)]"
2553,2552,15,2552_bacon_bacon bacon_wrap bacon_bacon wrap,"[('bacon', 0.38930233598624997), ('bacon bacon', 0.15166506151876313), ('wrap bacon', 0.08583939137062134), ('bacon wrap', 0.08583939137062134), ('bacon wrap bacon', 0.08583939137062134), ('non dimenticare del', 0.04793279420437507), ('tomato bacon', 0.04793279420437507), ('sleeping heat bacon', 0.04793279420437507), ('stop bacon sarnie', 0.04793279420437507), ('stop bacon', 0.04793279420437507)]"
2554,2553,15,2553_speak setup service_record speak_speak setup_paper record speak,"[('speak setup service', 0.1826837329049843), ('record speak', 0.1826837329049843), ('speak setup', 0.1826837329049843), ('paper record speak', 0.1826837329049843), ('record speak setup', 0.1826837329049843), ('paper record', 0.14732782490121898), ('information need paper', 0.14096395097829686), ('need paper record', 0.14096395097829686), ('need paper', 0.14096395097829686), ('setup service', 0.13958534506736997)]"
2555,2554,15,2554_look opportunity_look opportunity look_opportunity look_share look opportunity,"[('look opportunity', 0.13877356568104787), ('look opportunity look', 0.08759985221121218), ('opportunity look', 0.07953389355708342), ('share look opportunity', 0.06267638100077112), ('opportunity look opportunity', 0.06267638100077112), ('look challenge', 0.05536978436399289), ('share look', 0.04685891841980673), ('opportunity please', 0.04575801752650771), ('opportunity feeling', 0.03499854814922625), ('opportunity day opportunity', 0.03499854814922625)]"
2556,2555,15,2555_service support midwife_support midwife join_midwife join network_join network help,"[('service support midwife', 0.14431133206537378), ('support midwife join', 0.13701279967873825), ('midwife join network', 0.13701279967873825), ('join network help', 0.13701279967873825), ('work service support', 0.1358135591911794), ('network help', 0.13469057659434885), ('support midwife', 0.1305678069120934), ('join network', 0.1260115694845415), ('midwife join', 0.12504414177405793), ('work service', 0.11411565655125823)]"
