Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
1836,1836,1836,1.535357616137855e+18,2022-06-10 20:25:55+00:00,['1535357616137854982'],"#loveisland    #breakfast 
unfertilised eggs thank you",,"     
unfertilised eggs thank you",True,False
1837,1837,1837,1.5353541507703276e+18,2022-06-10 20:12:09+00:00,['1535354150770327557'],"@AmberRoseGill Is paige invisible, can none of them see her?",, is paige invisible can none of them see her,True,False
1838,1838,1838,1.5353460327033242e+18,2022-06-10 19:39:54+00:00,['1535346032703324162'],https://t.co/aQwdZULDW6,,,True,False
1839,1839,1839,1.5353459266001183e+18,2022-06-10 19:39:28+00:00,['1535345926600118274'],https://t.co/DuCFL1bdkF,,,True,False
1840,1840,1840,1.535345258225095e+18,2022-06-10 19:36:49+00:00,['1535345258225094658'],https://t.co/4iU8qpWQRg,,,True,False
1841,1841,1841,1.5353450617638953e+18,2022-06-10 19:36:02+00:00,['1535345061763895296'],https://t.co/pyqo3dtyUY,,,True,False
1842,1842,1842,1.5353290034558812e+18,2022-06-10 18:32:14+00:00,['1535329003455881216'],Even Brexiteers are now looking longingly at Europe. Isn't it glorious? https://t.co/vvULPDbPTZ,,even brexiteers are now looking longingly at europe isnt it glorious ,True,False
1843,1843,1843,1.5353289507795272e+18,2022-06-10 18:32:01+00:00,['1535328950779527168'],‘Putin the Great’ has shown his true intentions – now Macron and the appeasers must recognise that https://t.co/FKxBwqMOQl,,‘putin the great’ has shown his true intentions – now macron and the appeasers must recognise that ,True,False
1844,1844,1844,1.5353288505734103e+18,2022-06-10 18:31:37+00:00,['1535328850573410304'],"Trump’s forces are preparing for the next storming of the Capitol. This time, they plan to win | Jonathan Freedland https://t.co/FPF0kNDb1D",,trump’s forces are preparing for the next storming of the capitol this time they plan to win  jonathan freedland ,True,False
1845,1845,1845,1.535311827625812e+18,2022-06-10 17:23:59+00:00,['1535311827625811968'],"Labour would scrap law overriding Northern Ireland protocol, says Starmer https://t.co/mYpvtYBObT",,labour would scrap law overriding northern ireland protocol says starmer ,True,False
1846,1846,1846,1.535097506169856e+18,2022-06-10 03:12:20+00:00,['1535097506169856004'],Share on Twitter https://t.co/WDTPRJRpLs,,share on twitter ,True,False
1847,1847,1847,1.5350973728790692e+18,2022-06-10 03:11:49+00:00,['1535097372879069185'],Ukrainian journalist confronts Russia’s Sergei Lavrov with grain theft claim https://t.co/RDfarCgEhc,,ukrainian journalist confronts russia’s sergei lavrov with grain theft claim ,True,False
1857,1857,1857,1.5350218807044874e+18,2022-06-09 22:11:50+00:00,['1535021880704487425'],https://t.co/54W1FwlVK5,,,True,False
1858,1858,1858,1.5350205313422254e+18,2022-06-09 22:06:28+00:00,['1535020531342225408'],https://t.co/pCRn3yWCXt,,,True,False
1860,1860,1860,1.5350164705010235e+18,2022-06-09 21:50:20+00:00,['1535016470501023780'],"@AmberRoseGill I'm watching on catch up, but I dont think Ekin-su goes to the gym much",, im watching on catch up but i dont think ekinsu goes to the gym much,True,False
1865,1865,1865,1.5349761799749468e+18,2022-06-09 19:10:14+00:00,['1534976179974946831'],https://t.co/aAj4ot6ytv,,,True,False
1866,1866,1866,1.5349755709536174e+18,2022-06-09 19:07:49+00:00,['1534975570953617424'],https://t.co/8UstuCVfJb,,,True,False
1870,1870,1870,1.5349611796212165e+18,2022-06-09 18:10:38+00:00,['1534961179621216257'],😒https://t.co/EMGhhOFp3Z,,,True,False
1871,1871,1871,1.5349354319339848e+18,2022-06-09 16:28:19+00:00,['1534935431933984768'],https://t.co/I758qsJv5y,,,True,False
1872,1872,1872,1.534935431791489e+18,2022-06-09 16:28:19+00:00,['1534935431791489026'],https://t.co/vMazynUwI4,,,True,False
1873,1873,1873,1.5349320514633974e+18,2022-06-09 16:14:53+00:00,['1534932051463397379'],"Orc bastards
Ukraine war: Two British fighters sentenced to death in separatist area, Russian state media says https://t.co/9HFqAv0C7v",,"orc bastards
ukraine war two british fighters sentenced to death in separatist area russian state media says ",True,False
1874,1874,1874,1.534931945594966e+18,2022-06-09 16:14:28+00:00,['1534931945594966019'],https://t.co/v5mmrTI7nR,,,True,False
1875,1875,1875,1.534931942394798e+18,2022-06-09 16:14:27+00:00,['1534931942394798081'],https://t.co/HG3CpWTsTn,,,True,False
1876,1876,1876,1.5349318676732357e+18,2022-06-09 16:14:09+00:00,['1534931867673235459'],https://t.co/pvzbnMUDl9,,,True,False
1877,1877,1877,1.5349316333500908e+18,2022-06-09 16:13:13+00:00,['1534931633350090752'],https://t.co/zFvuq8Yb0J,,,True,False
1878,1878,1878,1.5347213745807892e+18,2022-06-09 02:17:44+00:00,['1534721374580789255'],National Grid CEO’s £1.1m pay rise criticised as UK energy bills soar https://t.co/kqniJAU50R,,national grid ceo’s £11m pay rise criticised as uk energy bills soar ,True,False
1879,1879,1879,1.534707704480125e+18,2022-06-09 01:23:24+00:00,['1534707704480124928'],Ukraine war: US cyber chief on Kyiv's advantage over Russia | Science &amp; Tech News | Sky News https://t.co/Z9ESR20n1O,,ukraine war us cyber chief on kyivs advantage over russia  science amp tech news  sky news ,True,False
1880,1880,1880,1.5347069861677056e+18,2022-06-09 01:20:33+00:00,['1534706986167705601'],Russian foreign minister cancels Serbia visit after neighbours close airspace https://t.co/xc62ekjiEB,,russian foreign minister cancels serbia visit after neighbours close airspace ,True,False
1881,1881,1881,1.5347065695014502e+18,2022-06-09 01:18:54+00:00,['1534706569501450241'],https://t.co/cD0xbXSN6f,,,True,False
1882,1882,1882,1.5347064164344832e+18,2022-06-09 01:18:17+00:00,['1534706416434483202'],https://t.co/puVTv14irn,,,True,False
1883,1883,1883,1.5346870098932326e+18,2022-06-09 00:01:10+00:00,['1534687009893232642'],@emmerdale @ITV @itvhub @WeAreSTV David fretting over university fees Leyla blowing cash on 2 big coke shops in one day 😒,,    david fretting over university fees leyla blowing cash on 2 big coke shops in one day ,True,False
1884,1884,1884,1.5346807288978227e+18,2022-06-08 23:36:13+00:00,['1534680728897822720'],@bmaryl61 @Happyhint @emmerdale @ITV @itvhub @WeAreSTV Or anyone who hasnt kidnapped or murdered someone,,      or anyone who hasnt kidnapped or murdered someone,True,False
1885,1885,1885,1.534679500671402e+18,2022-06-08 23:31:20+00:00,['1534679500671401990'],"@emmerdale @ITV @itvhub @WeAreSTV Good luck in your A Levels, I presume, @JackDownham /Noah character",,    good luck in your a levels i presume  noah character,True,False
1892,1892,1892,1.5345123691409162e+18,2022-06-08 12:27:13+00:00,['1534512369140916224'],John Kerry commits to look into case of missing British journalist in Brazil https://t.co/pnWcNlkza3,,john kerry commits to look into case of missing british journalist in brazil ,True,False
1896,1896,1896,1.5345098769106903e+18,2022-06-08 12:17:19+00:00,['1534509876910690307'],Zelenskiy says Russian troops intend to capture the city of Zaporizhzhia – as it happened https://t.co/RZjNJBHdQh,,zelenskiy says russian troops intend to capture the city of zaporizhzhia – as it happened ,True,False
1897,1897,1897,1.5345081416684544e+18,2022-06-08 12:10:25+00:00,['1534508141668454402'],China offers cash and ‘spiritual rewards’ to citizens for national security tip-offs https://t.co/MyWC04ylps,,china offers cash and ‘spiritual rewards’ to citizens for national security tipoffs ,True,False
1898,1898,1898,1.5344927609669386e+18,2022-06-08 11:09:18+00:00,['1534492760966938628'],Irish PM alludes to Ukraine crisis as he warns against ripping up NI protocol https://t.co/K1rY0Eoquv,,irish pm alludes to ukraine crisis as he warns against ripping up ni protocol ,True,False
1901,1901,1901,1.534367374434046e+18,2022-06-08 02:51:03+00:00,['1534367374434045953'],Russia 'holding 600 people in torture chambers' in Kherson https://t.co/FJRknbnk05 via @Telegraph,,russia holding 600 people in torture chambers in kherson  via ,True,False
1902,1902,1902,1.53436356006681e+18,2022-06-08 02:35:54+00:00,['1534363560066809857'],County Derry businesses take action following Michaela McAreavey video https://t.co/XPKKS0FEwz,,county derry businesses take action following michaela mcareavey video ,True,False
1903,1903,1903,1.5343635599326003e+18,2022-06-08 02:35:54+00:00,['1534363559932600321'],How do you convince a leaver Brexit was a bad idea? Make them stand in a queue | Zoe Williams https://t.co/hvRxL3cQMH,,how do you convince a leaver brexit was a bad idea make them stand in a queue  zoe williams ,True,False
1904,1904,1904,1.5340083363242148e+18,2022-06-07 03:04:22+00:00,['1534008336324214786'],https://t.co/5eGRvejLqi,,,True,False
1905,1905,1905,1.5340055074716918e+18,2022-06-07 02:53:08+00:00,['1534005507471691776'],The food bank that ran out of food - because people can no longer afford to donate | UK News | Sky News https://t.co/q7VFlH6rLF,,the food bank that ran out of food  because people can no longer afford to donate  uk news  sky news ,True,False
1906,1906,1906,1.5340039959325164e+18,2022-06-07 02:47:07+00:00,['1534003995932516355'],https://t.co/u3mNqve8UZ,,,True,False
1910,1910,1910,1.533487776238379e+18,2022-06-05 16:35:51+00:00,['1533487776238379009'],Timid Biden condemns Ukrainians to an agonising war without end | Simon Tisdall https://t.co/X9KJ8XjA4o,,timid biden condemns ukrainians to an agonising war without end  simon tisdall ,True,False
1914,1914,1914,1.5332510864668262e+18,2022-06-05 00:55:20+00:00,['1533251086466826246'],NI takeaways plea for support as body warns of more closures https://t.co/Ye8ffqXNQE,,ni takeaways plea for support as body warns of more closures ,True,False
1915,1915,1915,1.5332003764674396e+18,2022-06-04 21:33:49+00:00,['1533200376467439616'],Russia ‘suffering huge losses’ as Ukraine fights back in Donbas https://t.co/6lMYDzC3Vm via @Telegraph,,russia ‘suffering huge losses’ as ukraine fights back in donbas  via ,True,False
1921,1921,1921,1.5330238408168448e+18,2022-06-04 09:52:20+00:00,['1533023840816844801'],Ukraine says Russia attempting to move war to 'protracted phase' - after 'achieving none of its strategic objectives' | World News | Sky News https://t.co/kzyqmsZ3hw,,ukraine says russia attempting to move war to protracted phase  after achieving none of its strategic objectives  world news  sky news ,True,False
1922,1922,1922,1.5328890558217093e+18,2022-06-04 00:56:45+00:00,['1532889055821709312'],Bishop of Buckingham joins calls for Boris Johnson to resign https://t.co/deykojtXk9,,bishop of buckingham joins calls for boris johnson to resign ,True,False
1926,1926,1926,1.5327605661163725e+18,2022-06-03 16:26:10+00:00,['1532760566116372480'],Met Police under fire for ‘dreadful’ Covid prosecutions over Sarah Everard vigil  https://t.co/pbUIT1ZMB2,,met police under fire for ‘dreadful’ covid prosecutions over sarah everard vigil  ,True,False
1927,1927,1927,1.532760537561432e+18,2022-06-03 16:26:04+00:00,['1532760537561432064'],Met Police secretly prosecutes six protesters at Sarah Everard&amp;#39;s vigil https://t.co/2Vx7pxiDUq via @MetroUK,,met police secretly prosecutes six protesters at sarah everardamps vigil  via ,True,False
1928,1928,1928,1.5327595034851656e+18,2022-06-03 16:21:57+00:00,['1532759503485165570'],Sarah Everard vigil: Met to prosecute six over alleged Covid rule breaches https://t.co/FNCG0sh1Os,,sarah everard vigil met to prosecute six over alleged covid rule breaches ,True,False
1929,1929,1929,1.5327359491422126e+18,2022-06-03 14:48:21+00:00,['1532735949142212608'],https://t.co/AUwukVlY3q,,,True,False
