id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.4339052753381007e+18,2021-09-03 21:30:32+00:00,['1433905275338100737'],@TarporleyCE Boom! Love it,boom love,False
1.4337248253448806e+18,2021-09-03 09:33:30+00:00,['1433724825344880642'],@OfficialBWFC Wow. Brilliant news. What a turnaround. So so thankful,wow brilliant news turnaround thankful,False
1.433542097617916e+18,2021-09-02 21:27:24+00:00,['1433542097617915906'],Thank you @NTLive @cineworld for showing #Follies once again. Incredible ⭐️⭐️⭐️⭐️⭐️,thank showing incredible,False
1.4330636754647572e+18,2021-09-01 13:46:19+00:00,['1433063675464757260'],I need one of these to my kitchen https://t.co/2Bc7ohQ8Cb,need one kitchen,False
1.4324403458669978e+18,2021-08-30 20:29:26+00:00,['1432440345866997767'],https://t.co/xaEBUxD95b,,False
1.432073874007634e+18,2021-08-29 20:13:12+00:00,['1432073874007633920'],@martin_compston they’ve killed you off already?!!!!! 😳😳😳😕 That was unexpected,theyve killed already wa unexpected,False
1.4316301285898117e+18,2021-08-28 14:49:55+00:00,['1431630128589811714'],https://t.co/HMx4uiP3JV,,False
1.431593356329722e+18,2021-08-28 12:23:48+00:00,['1431593356329721858'],@ClaudiaWinkle @MalibuUK #teachjotobake 1970s style Pina Colada cake with home made pineapple and @maliburumuk conserve with a @maliburumuk and Mascarpone cream icing. https://t.co/kp7JIuhWuC,style pina colada cake home made pineapple conserve mascarpone cream icing,False
1.4315929864256758e+18,2021-08-28 12:22:20+00:00,['1431592986425675777'],#teachjotobake 1970s style Pina Colada cake with home made pineapple and @maliburumuk conserve with a @maliburumuk and Mascarpone cream icing. @ Bolton https://t.co/ZqfBGOdXE3,style pina colada cake home made pineapple conserve mascarpone cream icing bolton,False
1.431542951654662e+18,2021-08-28 09:03:31+00:00,['1431542951654662144'],@HYWEL_ROBERTS @ShelleyStorer @ITLWorldwide @BreamGeorge @grahamandre @darynsimon @KellyDNicklin @beckycarlzon @RethinkingJames @Jobaker9 @jennypurplemoon To quickly work out who the mood Hoover was and avoid them. Sadly it was me for some of the time https://t.co/CqmPSm0yfV,quickly work mood hoover wa avoid sadly wa time,False
1.4310082365814088e+18,2021-08-26 21:38:45+00:00,['1431008236581408775'],@ASarcevic Perhaps we can get him on loan for your rest games??,perhaps get loan rest game,False
1.4309928697293947e+18,2021-08-26 20:37:41+00:00,['1430992869729394690'],https://t.co/bwdKfynG79,,False
1.4308053544101356e+18,2021-08-26 08:12:34+00:00,['1430805354410135555'],https://t.co/pI89SnvFTJ,,False
1.4304991522413076e+18,2021-08-25 11:55:49+00:00,['1430499152241307655'],@GethinJones8 @OfficialBWFC So sorry to hear this Gethin. You are in our thoughts and prayers ❤️,sorry hear gethin thought prayer,False
1.4302972624926925e+18,2021-08-24 22:33:35+00:00,['1430297262492692481'],In case you haven’t seen this… https://t.co/3UQ8HYjKVN,case havent seen,False
1.4302331994022625e+18,2021-08-24 18:19:01+00:00,['1430233199402262529'],Nice night for the footie @OfficialBWFC https://t.co/kRfYhDKEir,nice night footie,False
1.43009532649762e+18,2021-08-24 09:11:10+00:00,['1430095326497619974'],@OfficialBWFC @Carabao_Cup Well said Sharon. The small minority give the rest of us a bad name. Let’s enjoy the game,well said sharon small minority give rest u bad name let enjoy game,False
1.429459741252665e+18,2021-08-22 15:05:35+00:00,['1429459741252665345'],Mixed Berry Eton Mess with a home made cherry liqueur drizzle and crunchy chocolate and amaretto biscuit topping. Started off as meringue nests but my piping skills leave a lot to be desired!! #teachjotobake https://t.co/Zgs4e5XKRL,mixed berry eton mess home made cherry liqueur drizzle crunchy chocolate amaretto biscuit topping started meringue nest piping skill leave lot desired,False
1.4294592787552133e+18,2021-08-22 15:03:44+00:00,['1429459278755213312'],Just posted a photo @ Bolton https://t.co/E3e7FqZCXS,posted photo bolton,False
1.4287289522442895e+18,2021-08-20 14:41:41+00:00,['1428728952244289542'],RIP Jill Murphy I’ve shared #TheWorstWitch  as a class teacher and we all loved it. Thank you Jill ❤️,rip jill murphy ive shared class teacher loved thank jill,False
1.428701640350212e+18,2021-08-20 12:53:09+00:00,['1428701640350212106'],Thank you @PJB3Cats for a thoughtful surprise. It’s definitely my next read. So blessed to count Pam as my friend. ❤️ https://t.co/mI9HhRD3Em,thank thoughtful surprise definitely next read blessed count pam friend,False
1.4286714582643548e+18,2021-08-20 10:53:13+00:00,['1428671458264354821'],Congratulations @AndyLonergan_ https://t.co/6CNSDQ90dR,congratulation,False
1.4284613353361777e+18,2021-08-19 20:58:16+00:00,['1428461335336177666'],https://t.co/QVu1saDGhJ,,False
1.4284554789469307e+18,2021-08-19 20:35:00+00:00,['1428455478946930688'],#Ambulance How amazing is our ambulance service ❤️ #heroes  @NWAmbulance https://t.co/gYVG1vfbW8,amazing ambulance service,False
1.428453810956116e+18,2021-08-19 20:28:22+00:00,['1428453810956115970'],#Ambulance How amazing are our ambulance crews… ❤️ #heroes  @NWAmbulance,amazing ambulance crew,False
1.4280569780483604e+18,2021-08-18 18:11:30+00:00,['1428056978048360454'],Cambridge to end teacher training if government enacts overhaul https://t.co/QdaOYHGYpw,cambridge end teacher training government enacts overhaul,False
1.42796313442637e+18,2021-08-18 11:58:36+00:00,['1427963134426370058'],#RIPSeanLocke Saw him live and enjoyed his performances on TV. Another sad loss,saw live enjoyed performance tv another sad loss,False
1.4277807782897377e+18,2021-08-17 23:53:59+00:00,['1427780778289737732'],https://t.co/92Xp9QqzXg,,False
1.4277298381531136e+18,2021-08-17 20:31:34+00:00,['1427729838153113606'],@OneAboutSue TES just tweeted that it’s been updated tonight,te tweeted updated tonight,False
1.4277249559790756e+18,2021-08-17 20:12:10+00:00,['1427724955979075592'],"As a school leader I wish that I had Josh Lyman’s @BradleyWhitford energy, Leo McG’s experience, CJ’s class and wisdom @AllisonBJanney 

I can’t see any series equalling @thewestwingTV #TheWestWing",school leader wish josh lymans energy leo mcg experience cjs class wisdom cant see series equalling,False
1.4277193447342817e+18,2021-08-17 19:49:52+00:00,['1427719344734281729'],@OfficialBWFC Any chance of the game? https://t.co/fVVDTsZOL0,chance game,False
1.4277189238149366e+18,2021-08-17 19:48:11+00:00,['1427718923814936576'],@OneAboutSue Not since July as far as I know,since july far know,False
1.427709767796015e+18,2021-08-17 19:11:48+00:00,['1427709767796015112'],@BurndenAces It’s on,,False
1.4277097210547446e+18,2021-08-17 19:11:37+00:00,['1427709721054744582'],@IanEcc01 It’s on,,False
1.4277096117553234e+18,2021-08-17 19:11:11+00:00,['1427709611755323395'],@MattJClough @EFL It’s on,,False
1.4277094655419474e+18,2021-08-17 19:10:36+00:00,['1427709465541947400'],We are on! It’s working ! https://t.co/B9bJaGXHQ2,working,False
1.4277042298299515e+18,2021-08-17 18:49:48+00:00,['1427704229829951489'],@BurndenAces Here too… https://t.co/0OoKYOm8YC,,False
1.4277037649333903e+18,2021-08-17 18:47:57+00:00,['1427703764933390341'],@OfficialBWFC When will this be sorted? #ifollow https://t.co/ecG1beIuJ8,sorted,False
1.4273408522763878e+18,2021-08-16 18:45:52+00:00,['1427340852276387848'],My big lad at work. #proudmum #cinematography #cinematographer https://t.co/kR2huslqNV,big lad work,False
1.4273406272814326e+18,2021-08-16 18:44:58+00:00,['1427340627281432577'],My big lad at work. #proudmum #cinematography #cinematographer https://t.co/WxpxK39IjX,big lad work,False
1.4272959027845325e+18,2021-08-16 15:47:15+00:00,['1427295902784532495'],"Fantastic afternoon with this lovely lady. So blessed to have her as a friend xxxx❤️❤️❤️ @ Manchester, United Kingdom https://t.co/HMi6vdyeiy",fantastic afternoon lovely lady blessed friend xxxx manchester united kingdom,False
1.4270192408094188e+18,2021-08-15 21:27:54+00:00,['1427019240809418756'],Praying for Afghanistan and Haiti. #praypraypray https://t.co/5EMhG1h43c,praying afghanistan haiti,False
1.4270184146363884e+18,2021-08-15 21:24:37+00:00,['1427018414636388354'],Praying for Afghanistan and Haiti. #praypraypray https://t.co/rtez2a3aQZ,praying afghanistan haiti,False
1.4269117541482742e+18,2021-08-15 14:20:47+00:00,['1426911754148274190'],https://t.co/zMq6aUqEnc,,False
1.426873410035069e+18,2021-08-15 11:48:25+00:00,['1426873410035068929'],"@vjofarrell @jillberry102 @WomenEd @WomenEdEngland Was the first one I read. Was so helpful. And you’re right in that it is calming and reassuring. 
This one is next for me. Although I know it’s not suitable for you. Read Imperfect Leadership last year which I also enjoyed. https://t.co/jRMZbU614p",wa first one read wa helpful youre right calming reassuring one next although know suitable read imperfect leadership last year also enjoyed,False
1.426681758737748e+18,2021-08-14 23:06:52+00:00,['1426681758737747969'],"If you haven’t visited Bletchley Park and you’re in the area, consider it. Fascinating place @ Bletchley Park https://t.co/2B5poX8bh9",havent visited bletchley park youre area consider fascinating place bletchley park,False
1.426681444181717e+18,2021-08-14 23:05:37+00:00,['1426681444181717000'],"If you haven’t visited @bletchleypark and you’re in the area, consider it. Fascinating place https://t.co/QGdkoIQFPZ",havent visited youre area consider fascinating place,False
1.425741317016064e+18,2021-08-12 08:49:53+00:00,['1425741317016064001'],I really hope that the pro-exam lobby don’t use the 2021 and 2020 results to justify their view that exams are fairer. The impact of covid (absences etc) means that this is not a fair comparison,really hope proexam lobby dont use result justify view exam fairer impact covid absence etc mean fair comparison,False
1.425587808232788e+18,2021-08-11 22:39:54+00:00,['1425587808232787974'],@Alienwife99 Works for me,work,False
1.425394201274069e+18,2021-08-11 09:50:34+00:00,['1425394201274068999'],"#teachjotobake Raspberry cheesecake with liqueur coulis 

Ready for coffee and cake with good friends https://t.co/PInuWFKW23",raspberry cheesecake liqueur coulis ready coffee cake good friend,False
1.425393819936338e+18,2021-08-11 09:49:03+00:00,['1425393819936337920'],"#teachjotobake Raspberry cheesecake with liqueur coulis 

Ready for coffee and cake with good friends @ Bolton https://t.co/5oOJ4njsYi",raspberry cheesecake liqueur coulis ready coffee cake good friend bolton,False
1.4251280919119544e+18,2021-08-10 16:13:09+00:00,['1425128091911954444'],Pinny on once again. Back to baking. Chocolate orange sponge cake with Cointreau ganache #teachjotobake @CointreauUK https://t.co/UjihacP7uC,pinny back baking chocolate orange sponge cake cointreau ganache,False
1.4251274668389868e+18,2021-08-10 16:10:40+00:00,['1425127466838986754'],Pinny on once again. Back to baking. Chocolate orange sponge cake with Cointreau ganache #teachjotobake @ Bolton https://t.co/C5F7k1jeYx,pinny back baking chocolate orange sponge cake cointreau ganache bolton,False
1.424984854391894e+18,2021-08-10 06:43:58+00:00,['1424984854391894035'],Congratulations to all young people picking up A Level or BTech results today. Ignore the news and the political point scoring/teacher bashing. This day is about you and your future. A day to take your next step. https://t.co/p3wRuSNLdz,congratulation young people picking level btech result today ignore news political point scoringteacher bashing day future day take next step,False
1.424648162501927e+18,2021-08-09 08:26:05+00:00,['1424648162501926914'],@HibernianFC @Chris_Doidge Great goal 👍,great goal,False
1.4243049395101573e+18,2021-08-08 09:42:14+00:00,['1424304939510157312'],Back in church. In the building. SO thankful and blessed @ Kings Church Bolton https://t.co/SfqZ2T05Af,back church building thankful blessed king church bolton,False
1.4243045873858437e+18,2021-08-08 09:40:50+00:00,['1424304587385843714'],Back in church. In person. So missed this. So thankful @kingschurchlife,back church person missed thankful,False
1.4240543077128684e+18,2021-08-07 17:06:19+00:00,['1424054307712868362'],@MarcIles It may not have been 3 points and work to do in defence but they look like scoring plenty - and they worked hard til the end in atrocious conditions,may point work defence look like scoring plenty worked hard til end atrocious condition,False
1.4240419710903296e+18,2021-08-07 16:17:17+00:00,['1424041971090329617'],Not the ideal footwear for today’s game but was fine when we left Berkshire this morning @ Bolton Wanderers Official https://t.co/Crh70VHdA5,ideal footwear today game wa fine left berkshire morning bolton wanderer official,False
1.4240416921859113e+18,2021-08-07 16:16:11+00:00,['1424041692185911299'],Just posted a video @ Bolton Wanderers Official https://t.co/fZZJK5nZzu,posted video bolton wanderer official,False
1.4236945227777477e+18,2021-08-06 17:16:39+00:00,['1423694522777747460'],England has some lovely places to visit @ Woburn Sands https://t.co/lDdrOnsOOj,england ha lovely place visit woburn sand,False
1.42367979456324e+18,2021-08-06 16:18:08+00:00,['1423679794563239940'],@OfficialBWFC Aren’t we playing these tomorrow?!! I’ve got a heck of a journey back tomorrow to get home for kick off at 3pm https://t.co/N8kxJFSCZ4,arent playing tomorrow ive got heck journey back tomorrow get home kick pm,False
1.4236369642811023e+18,2021-08-06 13:27:56+00:00,['1423636964281102340'],@bletchleypark Tried to phone and email as we have been delayed for 2 hours in bad traffic. Any chance of a response?,tried phone email delayed hour bad traffic chance response,False
1.423368591374758e+18,2021-08-05 19:41:31+00:00,['1423368591374757889'],@TheBoltonNews Lionel Messi?!!!! 🤣🤣🤣🤣,lionel messi,False
1.423361461255123e+18,2021-08-05 19:13:11+00:00,['1423361461255122944'],Had the best company… just missing one… @tom_bkay @ Mustards Bar &amp; Restaurant https://t.co/wxenVruKPP,best company missing one mustard bar amp restaurant,False
